Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Description,Car Features
1077868693,Passo hanna 2013 reg 2015,Toyota,Passo,2013,95000,2450000,Petrol,Karachi,Original,Imported,Automatic,Used,"DHA Phase 7, Karachi",3 pice minor due to scratches non Polegate eco mode beast fuel average own perfect sealed engine,"ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, Steering Switches"
1080619715,Honda City Aspire Prosmatec 1.5,Honda,City Aspire,2015,100000,3600000,Petrol,Lahore,Original,Local,Automatic,Used,"Bankers Avenue, Lahore","Family used car
Neat and Clean
Total Genuine","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080613601,Corolla 2015 GLI,Toyota,Corolla GLI,2015,146000,3200000,Petrol,Lahore,Original,Local,Manual,Used,"Malakwal, Mandi Bahauddin",used car 2015 model GLI look like new fully showered,"ABS, Air Conditioning, Alloy Rims, Power Steering, Power Windows"
1080646118,honda city vario,Honda,City Vario,2007,120000,1700000,Petrol,Karachi,Original,Local,Automatic,Used,"Others, Rahimyar Khan",honda city vario. karachi no. white color. 120 km drive. home used. no any work,"Air Conditioning, DVD Player, Power Locks, Power Steering, Power Windows"
1080812062,Daihatsu Mira Model 2021,Daihatsu,Mira,2021,1223,3600000,Petrol,Islamabad,Original,Local,Manual,Used,"F-10 Markaz, Islamabad","Daihatsu Mira 
Model 2021
islmabad registered. 
Low mileage:1223 only. 
Bumper to Bumper UN-Touched. 
Price slightly negotiable. 
WhatsApp or Call only.","ABS, Power Locks, Power Mirrors, Power Steering, USB and Auxillary Cable"
1080910661,Honda City 2006 IDSI,Honda,City IDSI,2006,200000,1850000,Petrol,Islamabad,Original,Imported,Manual,Used,"AWC Housing Society, Wah","lush piece, minor toucups, rest geniune, soundless engine","DVD Player, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080145301,Daihatsu mira 2020 Xsa3 4 grade unregistered,Daihatsu,Mira,2020,32000,3490000,Petrol,Unregistered,Original,Imported,Automatic,Used,"DHA Phase 6, Karachi","Fresh import Daihatsu mira 2020 (unregistered) model Xsa3  pakage is available for sale. Its 4Grade verificable auction sheet vehicle with such low milage and factory multimedia. The car is in immaculate condition with a powerful 660cc engine that gives you a fuel average of around 18-22 km per litre. 
The car is equipped with dual airbags abs powerwindows led xenon headlamps dual tone interior parking sensors auto braking stability control auto headlamps retractable mirrors and much more. 
Its a 4 Grade auction sheet with all original paint and no touchup. 

Only calls will be entertained 

Only serious buyers contact.","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Cassette Player, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera"
1080357593,suzuki bolan school van,Suzuki,Bolan,2014,100000,750000,Petrol,Karachi,Original,Local,Manual,Used,"Chaman Housing Scheme, Quetta",suzuki bolan school van (model 2014),AM/FM Radio
1080521244,Toyota Corolla Altis Grande 2017,Toyota,Altis Grande,2017,86000,4250000,Petrol,Karachi,Original,Imported,Automatic,Used,"Garden Town, Lahore","- 1st Owner 
- Registered
- 100% Original Own Powerful Sealed Engine
- 100%Automatic Smooth CVT-Transmission
- 100% Perfect Soundless Suspension
- Touch Panel Chilled AC
- All Adjustable Sofa Seats Variant
- Good Fuel Average 
- New Tyres & Battery
- Expensive Imported Alloy Rims
- Fully Powered Fully Loaded
- Adjustable Electronic Power Steering Windows Locks
- Retractable Adjustable Side View Mirrors
-  LCD With Backview Camera
- Smart Entry Central Locking With Remote
- All Documents Clear n Complete
- All Systems Proper Working Condition
- Genuinely Family Used Car
- No Work Required At All
- Price Little Bit Negotiable
- Only Serious Person May Contact","Air Bags, Air Conditioning, Alloy Rims, DVD Player, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080265867,very reasonable price Wagon R 2017 in genuine condition,Suzuki,Wagon R,2017,90000,1780000,Petrol,Karachi,Original,Local,Manual,Used,"Gulistan-e-Jauhar Block 16, Karachi",very reasonable price Wagon R 2017 in genuine condition,"Air Conditioning, AM/FM Radio"
1080842668,Mehran VXR 2010,Suzuki,Mehran VXR,2010,76000,720000,Petrol,Sindh,Original,Local,Manual,Used,"Chak Shahzad, Islamabad","Registration 2012
* Thermostate installed (Auto)
* Engine Perfect 
* Average city 16-17km, inter city18-19km
* AC  100%
*Alloys rims 
* New tyre installed 
*Mp3 
*Petrol
*CNG kit Installed 
* No need of any kind of work 
* Fully new seat pooshish 
*New door channels,inside cover(gata) installed
*New headlight /signal 
* Value to use 
*Just buy and Drive
*Fixed Price
Only serious buyer contact on
Whatsapp o3473o48731","Air Conditioning, Alloy Rims"
1080496677,Toyota yaris 1.5 ative x top of the line,Toyota,Yaris,2021,27000,4445000,Petrol,Punjab,Original,Local,Automatic,Used,"Cantt, Lahore","Its a wonderful car for family
mostly used in cantt and dha areas
price is very reasonable
interior sell like a new car
its a top of the line variant","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cruise Control, Climate Control, DVD Player, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Steering Switches"
1080925081,TOYOTA COROLLA Xli 2009,Toyota,Corolla XLI,2009,121000,1770000,Petrol,Karachi,Original,Local,Manual,Used,"North Karachi, Karachi","((READ AD CAREFULLY)
Urgent sale final 1720 
Model 2009 
Outer minor touchups bonnet and two fenders
Rest 4doors pillar 2 fenders genuine diggi light touchup
Inner genuine
Own engine no work required
All lubricants changed and filters
Suspension smooth 
LCD back camera installed 
Power windows
Power steering
Tyres in good condition
File/cplc/number plates and tikli etc cleared
((FARIGH AWAM OR JEAB MAI 15 lac or 16 lac rkhny walyy logg COROLLA KI TRF NHEE AYEN MAXRAT K SATH 
JO HY MERI CHX HY ALLHAMDULLILAH PARESHAN NHEE HUN CAR SYY 
CAR VISIT KRR K OFFER DEN PHONE PR FAZOLL KI OFFERS OR BAHS SYY GHUREZ KREN))
IMPORTANT NOTE:
*Minor accident hay car front right headlight ki trf syy major nhee hyy*","Air Conditioning, AM/FM Radio, CD Player, Cool Box, Front Speakers, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1079103569,suzuki 2018,Suzuki,Ravi,2018,49000,1400000,Petrol,Rawalpindi,Original,Local,Manual,Used,"Chakwal, Punjab",suzuki ravi 2018 totly jenvan wight color pindi no.  ally rim,"Alloy Rims, AM/FM Radio, CD Player, Front Speakers, USB and Auxillary Cable"
1080692350,Hijet good condition,Daihatsu,Hijet,2019,95230,1590000,Petrol,Lahore,Original,Imported,Automatic,Used,"One Unit Chowk, Bahawalpur",good condition total original seal by seal miner tuching on screech sides shower no any work required just buy good drive price me kami ho jaiy gi,"ABS, Air Bags, Air Conditioning, AM/FM Radio, Power Locks, Power Mirrors, Power Steering, USB and Auxillary Cable"
1070373539,lancer station wagon 1500 cc exchange possible,Mitsubishi,Lancer,2011,20000,1700000,Petrol,Karachi,Original,Local,Automatic,Used,"Al Mustafa Town Phase 2, Hyderabad",engine change hn Mitsubishi lancer ki he lage hue hn phela wali cng pe thi ase liya change ki hn engine book pe nhn chari hue hn iron bumper install hn or cargo box be install hn exchange possible cultus,"Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cassette Player, Front Speakers, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable"
1080676182,Toyota Altis Grande 2017,Toyota,Altis Grande,2017,108000,4650000,Petrol,Islamabad,Original,Local,Automatic,Used,"PWD Road, Islamabad","Toyota Altis Grande 2017
Model 2007
Registered By Islamabad
KM's driven: (108,000)
Condition 10/10
BioMatric Available
Smart card Availble
Genuine Engine
Bumper 2 bumper original suspansion 
LEATHER SEATS
Non accident car
original engine all work done
No Work Required
Alloy Rim Tyre
Drive  in Islamabad
Tyres are Good Condition
All document are clear
Token Tax Paid Till july 2024
Neat and Clean home Used Car
Contact No : Zero 3 Zero ","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cool Box, Cruise Control, Front Camera, Heated Seats, Immobilizer Key, Navigation System, Power Mirrors, Power Steering, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080785065,Suzuki alto 2011,Suzuki,Alto,2011,130690,1075000,Petrol,Gujranwala,Original,Local,Manual,Used,"Mominabad A, Gujranwala",the car is bumper to bumper genuine with ac working. Fuel average is also best. approx. 20-25 km on long route. tested and approved.,"Air Conditioning, AM/FM Radio, Power Steering, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080691860,Suzuki Mehran,Suzuki,Mehran VXR,2010,38900,800000,Petrol,Islamabad,Original,Local,Manual,Used,"Civil Lines, Faisalabad",suzuki Mehran in good condition,"Alloy Rims, CD Player, Power Locks"
1075848896,Toyota Corolla GLI 2019 Model lush condition,Toyota,Corolla GLI,2019,64000,4230000,Petrol,Punjab,Original,Local,Manual,Used,"Neka Pura, Sialkot","ASSALAM O ALAIKUM 

WANTED TO TOYOTA COROLLA GLI 

MODEL 2019
LUSH CONDITION
HOME USE CAR 
ONLY 1 FENDER FEW INCHES AND DRIVER SIDE BACK DOOR 5 INCHES TOUCH UP 
ENGINE SUSPENTION TYRES ALLOY RIMS ALL 100%
OTHER SPECIFICATIONS
 Ac full child. 
Multimedia staring, Front & 
back Camera,
 Front back & sides kits installed. 
Digi spoiler back mirror spoiler, 
Under seats lightning. 
 New dry battery installed few days a go 
warranty card available. 
Tuning oil chnage also done 2 weeks ago
Just buy and enjoy your Ride,
0/3/2/0/1/2/0/4//9/4/0/","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, DVD Player, Front Speakers, Front Camera, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080504923,Picanto AT 2021,KIA,Picanto,2021,14000,3025000,Petrol,Sindh,Original,Local,Automatic,Used,"Gulistan-e-Jauhar Block 4, Karachi","100% genuine body and paint
KIA motors maintained
smoothly driven throughout","ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, USB and Auxillary Cable"
1080462860,Suzuki Wagonr Minor Touching But Total Genin Home Used Car Urgent Sale,Suzuki,Wagon R,2014,95000,1780000,Petrol,Multan,Original,Local,Manual,Used,"Others, Khushab",Lush Condition No Work Required Engine 10/10 Chill Ac Just Buy And Drive Urgent Sale,"Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Steering, USB and Auxillary Cable"
1067106356,wagon r Vxl 2016,Suzuki,Wagon R,2016,72000,2200000,Petrol,Lahore,Original,Local,Manual,Used,"Gulshan-e-Ravi, Lahore","My car is total genuine condition. color is white,only back bumpers sides is repainted. 100/ suspension,100/ water throwing engine,chilled AC,new tyres,android panel and back camera is installed. no work required,serious buyers can contact on my cell no. price is almost final.","Air Conditioning, AM/FM Radio, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Steering, Power Windows, USB and Auxillary Cable"
1080290766,Toyota Passo,Toyota,Passo,2008,98754,1890000,Petrol,Lahore,Original,Imported,Automatic,Used,"University Road, Peshawar","For Sale: 2005/2008 Toyota Passo

Immerse yourself in luxury with this full-option meticulously maintained Toyota Passo, a true embodiment of style and performance. 

Key Features:
- Elegant and lightweight aftermarket alloy rims
- Premium android panel enhancing the driving experience
- Night vision back camera for added safety
- Immersive sound experience with high-quality speakers and deep bass
- Genuine and reliable engine performance
- Nearly pristine condition with only one piece professional paint job, the rest in original paint
- Efficient cooling with a chilling AC
- Plush leather covers on comfortable seats
- Registered in 2008 with a Lahore number and lifetime token paid
- Retractable side mirrors
- Keyless entry and starting with a convenient remote

Additional Details:
- Impeccably maintained with a single owner and no mechanical faults
- Original book and all documents, including the auction sheet from Japan, available
- Accident-free with all tokens paid for life
- Minimal touch-ups for a flawless appearance

This exceptional full-option Passo is ready for a new chapter. Seize the opportunity to own a piece of automotive excellence. Serious buyers may contact via WhatsApp if calls are unanswered. The car is available for viewing in Peshawar. Only genuine offers will be entertained, time wasters and negotiators need not contact.","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080591554,Mehran VXR,Suzuki,Mehran VXR,2016,104000,1200000,Petrol,Lahore,Original,Local,Manual,Used,"Kot Momin, Sargodha","Total genuine. 
Good fuel average.","Air Conditioning, AM/FM Radio"
1080702313,Changan Karvaan Plus,Changan,Karvaan,2021,19500,2350000,Petrol,Karachi,Original,Local,Manual,Used,"Kohat Road, Peshawar",changan karvaan plus  1000 cc . . . . . never installed CNG . . . . . . no work needed just buy and drive cool A. C,"ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Power Locks, Power Steering, Power Windows"
1080898990,daihatsu coure CX Eco 2008,Daihatsu,Cuore,2008,100000,840000,Petrol,Karachi,Original,Imported,Manual,Used,"Abul Hassan Isphani Road, Karachi","daihatsu coure CX Eco 2008
Chilled A/c
tax paid
New Tyre with expensive allyrims
Inner fully Orignal
outer miner touchup
own name mandatory 
new bettery
factory fitted CNG 
CNG + petrol both are working
Just like a new car 
just buy &drive
price are negotiable 
0/3/4/5/2/5/2/8/6/4/4 shoaib","Air Conditioning, Alloy Rims, AM/FM Radio, USB and Auxillary Cable"
1080890952,coure auto 2010,Daihatsu,Cuore,2010,80000,840000,Petrol,Karachi,Original,Local,Automatic,Used,"Kemari Town, Karachi","Coure auto 2010 mint condition outer showerd inner geniune own water droping engine power windows central locking sound system aloyrims good tyres new battery all documnts clear. Today paymnt
Demand ","Alloy Rims, Front Speakers"
1080505812,Suzuki ALTO kistoone per 2005 model,Suzuki,Alto,2005,165500,475000,Petrol,Karachi,Original,Local,Manual,Used,"Gulshan-e-Iqbal, Karachi","ALTO 2005 model
good condition petrol engine 100% ok
tasveer dekhein
2oo,ooo pehlay dein
bakiya 2 saala adaigy
CULTUS Liana Coure b mil jay gy
gulshan iqbal block 3 oposite imtiaz super store karachi timing 11am to 8pm
0 2 1 three - 4 eight 2 five 6 six 6
0 3 4 five - 8 two 3 five 6 six 6","Air Conditioning, Alloy Rims"
1079122280,Terios Kid 660CC,Daihatsu,Terios Kid,2015,60000,2150000,Petrol,Lahore,Original,Imported,Automatic,Used,"Citi Housing Society, Sialkot","2009 Model
2015 Import and register 
Leather seats
660cc Turbo 4x4
Chill Ac and heater
Condition Saaf hai
Best for city and long drive mini jeep","Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1080489565,FAW. xpv 2018,FAW,X-PV,2018,79000,839000,Petrol,Faisalabad,Original,Local,Manual,Used,"Sitara Colony, Faisalabad","body ok
tyr ok
poshash ok
injan ok
iner janian
outer some tochup","Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cruise Control, Climate Control, DVD Player, Front Speakers, Rear Seat Entertainment, Rear AC Vents, Rear speakers, USB and Auxillary Cable"
1080160232,HONDA CIVIC EXI PROSMATIC,Honda,Civic Prosmetic,2005,110700,1480000,Petrol,Karachi,Original,Local,Automatic,Used,"Gulistan-e-Jauhar Block 12, Karachi","Civic exi prosmatic
Bumper 2 Bumper original
Neat and clean interior 
Car is in pristine condition
Own engine 100%
Suspension 100%
Child A/C 100%
Heavy sound system 
Geniuon rims
New tubeless tire
Smooth comfortable drive
Family used car
Original number plates 
All documents cplc tax clear","ABS, Air Conditioning, Alloy Rims, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, USB and Auxillary Cable"
